Date,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,Daily
2017-01-20,116.21,87.91000000000001,104.25999999999999,98.77999999999999,104.43,158.22000000000003,33.28,75.16148148148149,72.51222222222223,78.15222222222222,91.86185185185185,62.99555555555556,0.0,1083.7733333333333
2017-01-21,98.95,110.10000000000004,145.50000000000003,118.86999999999999,118.41,163.31,56.239999999999995,113.84,62.88999999999999,77.86,124.27000000000001,55.650000000000006,59.47999999999999,1305.3700000000001
2017-01-22,56.5,61.25,68.25999999999999,131.05,76.64999999999999,82.48,112.91,64.92999999999999,62.879999999999995,71.25,72.93,81.34,0.0,942.43
2017-01-23,38.59,65.02999999999999,91.94999999999999,100.57000000000001,106.12000000000003,154.45,109.25,46.300000000000004,21.509999999999998,76.56999999999998,45.28,16.73,0.0,872.3499999999999
2017-01-24,86.22999999999998,62.199999999999996,74.45,83.13,78.44999999999999,149.50999999999996,127.32000000000005,124.32000000000001,47.11,70.4,67.19,60.47,0.0,1030.78
2017-01-25,49.81999999999999,70.13999999999999,120.44000000000003,95.78,153.74,151.35,111.89000000000001,45.72,72.96000000000001,75.2,88.39,43.0,0.0,1078.4300000000003
2017-01-26,67.38999999999999,77.66,101.48999999999998,131.68,124.9,156.73000000000002,121.52000000000002,103.62,58.19,112.71000000000001,115.94999999999999,82.86000000000001,0.0,1254.7000000000003
2017-01-27,63.62,133.33,116.99,126.83000000000003,184.75000000000003,161.29,154.03000000000003,80.58999999999999,178.77000000000004,107.94000000000001,130.52,182.01,4.0,1624.67
2017-01-28,86.27999999999999,152.49000000000004,106.07000000000001,200.83000000000004,215.32000000000002,160.14000000000001,144.24,160.33,130.70000000000002,177.81000000000003,102.25999999999999,88.65,31.300000000000004,1756.4200000000003
2017-01-29,57.24000000000001,83.66,158.06000000000003,232.75000000000006,213.28,189.24,134.14000000000001,78.37,43.970000000000006,79.96,107.43,25.839999999999996,0.0,1403.94
2017-01-30,80.01000000000002,85.7,115.52999999999999,126.09000000000002,150.63,139.74000000000004,154.22000000000003,69.69000000000001,60.0,100.52,75.39,62.65000000000001,0.0,1220.1700000000003
2017-01-31,70.1,104.44000000000001,89.59999999999998,125.17999999999998,129.90000000000003,124.82000000000002,99.77000000000001,111.55000000000001,59.86999999999999,69.74000000000001,129.51,118.13999999999999,0.0,1232.62
2017-02-01,52.230000000000004,135.17999999999998,123.50000000000001,88.21000000000001,110.01000000000002,93.27999999999997,136.61,89.69,80.45,27.830000000000002,84.1,62.55,0.0,1083.64
2017-02-02,63.29,128.92000000000002,102.67000000000002,85.71000000000001,78.27999999999999,122.79,104.57000000000001,79.46,42.37,146.14,86.45999999999998,55.98,0.0,1096.64
2017-02-03,51.48,80.45,68.75999999999999,97.46000000000001,105.13000000000001,113.13999999999999,78.59,120.90000000000003,88.58,78.78,112.24,84.54,34.44,1114.49
2017-02-04,75.3,120.46000000000002,130.54,111.84,170.41,183.01999999999998,108.72999999999999,84.02,57.919999999999995,91.58,81.14999999999999,116.97000000000004,55.08,1387.02
2017-02-05,43.53,86.24000000000001,166.19000000000005,99.93999999999998,172.79000000000002,69.91,72.31,36.74999999999999,53.60999999999999,59.64,86.73,62.470000000000006,0.0,1010.1100000000001
2017-02-06,46.050000000000004,108.82000000000004,46.71,50.86999999999999,103.57,123.29000000000003,73.12,16.04,58.11,57.24999999999999,37.78,31.15,0.0,752.76
2017-02-07,44.52,53.949999999999996,73.89999999999999,48.03,77.54,108.82999999999998,45.2,48.11999999999999,37.65,99.74999999999999,117.16999999999999,54.2,0.0,808.86
2017-02-08,46.6,56.209999999999994,85.27000000000001,39.45,116.79000000000003,60.89,143.31000000000003,48.599999999999994,46.03,63.54,49.129999999999995,60.46,0.0,816.2800000000001
2017-02-09,45.3,56.8,21.5,74.77000000000001,36.260000000000005,93.85,97.82000000000001,82.96,86.75,85.64999999999999,69.3,99.78000000000002,0.0,850.7399999999999
2017-02-10,92.5,111.32,77.44000000000001,109.78,191.78000000000003,204.26000000000002,88.14,72.15,54.2,99.38999999999999,85.94000000000003,110.38000000000002,21.85,1319.13
2017-02-11,41.67,91.23,176.98000000000002,222.23000000000002,160.20000000000005,192.72000000000003,100.87,87.42,40.14,108.94000000000001,84.41,78.5,54.58,1439.8900000000003
2017-02-12,50.129999999999995,66.6,130.89,212.92000000000004,226.35000000000002,191.19000000000005,156.10999999999999,102.91,130.04999999999998,116.55,78.69,49.54,0.0,1511.93
2017-02-13,56.160000000000004,103.66,63.779999999999994,75.93,108.25000000000001,108.53,80.99,93.05000000000003,74.85,26.7,70.05,57.28,0.0,919.23
2017-02-14,66.86999999999999,140.86,104.41,142.70999999999998,189.80000000000004,149.21999999999997,81.42000000000002,110.12,47.82,92.84,103.44000000000001,84.47,0.0,1313.98
2017-02-15,69.72,86.75,153.78,73.89,127.02000000000001,111.59000000000003,129.21,60.370000000000005,47.00999999999999,65.99,93.5,39.85,0.0,1058.68
2017-02-16,35.79,67.60999999999999,129.77,127.39000000000001,144.92,175.80000000000004,61.37,69.75,53.49,95.83000000000001,35.78,34.21,0.0,1031.71
2017-02-17,41.3,66.11,25.16,36.9,103.08,78.39,111.71000000000001,79.24,44.989999999999995,95.60999999999999,60.849999999999994,114.17,27.569999999999997,885.08
2017-02-18,62.080000000000005,45.43,84.36,128.25,126.49000000000001,131.18,122.59999999999998,68.92,90.80000000000003,97.15000000000002,106.00000000000001,79.64999999999999,28.64,1171.5500000000002
2017-02-19,26.6,64.67999999999999,61.1,132.67,146.26000000000002,96.81,163.55999999999997,115.28000000000002,138.37,98.60000000000001,83.33,55.79,0.0,1183.0499999999997
2017-02-20,42.050000000000004,62.739999999999995,61.0,68.32999999999998,123.78,42.97,62.88,54.52,87.94,93.55000000000001,125.85,54.269999999999996,0.0,879.88
2017-02-21,23.299999999999997,113.52,56.550000000000004,53.14,42.19,32.75,49.160000000000004,81.55,57.5,107.75000000000003,91.41000000000001,74.04,0.0,782.8599999999999
2017-02-22,32.0,102.41,148.87999999999997,202.4,138.78000000000003,107.09000000000002,71.53,91.7,63.8,62.48,35.55,51.93,0.0,1108.55
2017-02-23,74.63,78.78,84.47,91.09000000000002,127.79000000000002,169.00000000000003,31.499999999999996,92.87999999999998,70.87,51.49,89.92,78.44,0.0,1040.8600000000001
2017-02-24,65.55,42.809999999999995,119.16000000000001,77.84,155.20000000000002,166.12000000000006,134.43,114.72,68.73,101.83000000000001,109.34,72.54,50.879999999999995,1279.15
2017-02-25,63.44,50.599999999999994,79.0,166.14,210.93000000000004,137.27000000000004,115.24000000000001,103.05000000000003,143.9,107.26999999999998,111.72000000000001,60.26,20.29,1369.11
2017-02-26,32.79,125.50000000000001,141.79000000000002,169.46,178.06999999999996,131.23000000000002,137.97,94.31000000000003,118.56000000000002,94.83000000000001,31.169999999999998,79.58000000000001,0.0,1335.2599999999998
2017-02-27,48.730000000000004,79.52999999999999,101.52000000000002,107.45000000000002,162.07999999999998,118.85000000000001,171.26000000000005,78.48,117.15000000000002,63.78,66.83,52.519999999999996,0.0,1168.18
2017-02-28,67.47999999999999,110.65000000000003,75.14999999999999,70.17999999999999,124.2,97.21,109.12000000000002,86.63000000000001,96.67,55.14,68.72,42.39,0.0,1003.5400000000001
2017-03-01,81.24000000000001,145.11,133.55,157.61,172.19,167.29000000000005,107.09,92.80000000000003,29.749999999999996,57.739999999999995,28.57,11.55,0.0,1184.49
2017-03-02,109.08,108.32000000000004,77.44,167.74,197.69000000000003,125.07000000000001,84.60000000000001,36.769999999999996,124.57,86.45,98.66000000000001,92.29000000000002,0.0,1308.68
2017-03-03,139.50000000000003,61.88999999999999,67.6,137.68,256.11000000000007,148.01999999999998,136.21,122.37000000000002,32.54,123.78000000000002,116.08000000000001,88.53999999999998,28.35,1458.6699999999998
2017-03-04,80.92,75.13000000000001,110.69000000000001,158.31,229.39,147.90999999999997,145.98000000000002,39.199999999999996,16.84,68.66000000000001,78.42000000000002,103.83000000000001,23.71,1278.99
2017-03-05,34.650000000000006,59.629999999999995,134.41000000000003,134.96,145.97,161.29999999999998,140.11,102.77000000000001,55.66,64.13,60.309999999999995,61.26,0.0,1155.1599999999999
2017-03-06,44.72,69.54999999999998,38.96,51.1,95.86000000000001,110.70000000000002,98.99,62.44,47.92,74.45,31.15,46.190000000000005,0.0,772.03
2017-03-07,66.50999999999999,138.76,97.35999999999999,99.76999999999998,140.28000000000003,113.49000000000001,98.04000000000002,187.29000000000002,58.64,94.77999999999999,94.82,64.93,0.0,1254.67
2017-03-08,96.14999999999999,139.55,147.0,134.18000000000006,206.06,157.72,107.91,82.87,97.68,87.61,80.42,82.60999999999999,0.0,1419.76
2017-03-09,93.02,79.10999999999999,153.88000000000002,69.05999999999999,113.53000000000003,195.21999999999997,94.36,90.7,74.2,81.28,141.65,57.50000000000001,0.0,1243.5100000000002
2017-03-10,115.76000000000002,90.16000000000001,110.69,119.43,135.54,257.8400000000001,116.63,129.13000000000002,82.04,111.80000000000003,135.72000000000003,43.339999999999996,59.160000000000004,1507.24
2017-03-11,50.9,135.22,120.3,150.82999999999998,278.59999999999997,75.93,138.45000000000002,66.46,63.04999999999999,85.13,123.24999999999999,66.79,70.57,1425.4799999999998
2017-03-12,103.64000000000001,34.129999999999995,129.84,234.14000000000001,234.62000000000003,116.74000000000001,152.98000000000002,112.38000000000001,160.41,118.38,140.60000000000002,65.98,0.0,1603.8400000000001
2017-03-13,61.61,40.29,115.49,154.95999999999998,101.96000000000001,197.44000000000005,176.32999999999998,217.76000000000002,114.15999999999998,146.18000000000004,52.489999999999995,38.720000000000006,0.0,1417.3900000000003
2017-03-14,42.85,162.34000000000003,151.95000000000002,167.45000000000005,113.38000000000002,273.78,128.18,145.16,73.3,118.67000000000002,59.5,88.82,0.0,1525.38
2017-03-15,69.08405882352939,51.19,80.49000000000001,80.84000000000002,135.63,80.92000000000002,75.18,88.83,46.58,32.72,30.9,38.14,0.0,810.5040588235295
2017-03-16,56.67999999999999,79.93,88.01000000000003,154.35999999999999,176.31,235.84000000000006,118.10000000000001,77.67999999999999,113.64000000000001,120.96,64.95,65.3,0.0,1351.7600000000002
2017-03-17,137.44000000000003,92.21999999999997,59.73,207.9,175.19000000000003,174.66000000000003,111.21000000000001,127.71000000000002,102.62000000000002,61.699999999999996,110.37000000000002,52.84,23.69,1437.2800000000002
2017-03-18,33.97,54.58,221.42000000000004,181.04000000000002,206.19,179.04,94.89,110.47999999999999,130.32,75.95000000000002,102.60999999999999,29.2,70.0,1489.69
2017-03-19,89.65,98.13,116.38000000000001,140.68,154.34000000000003,128.56,84.51,65.03,61.59,151.31000000000003,109.28999999999999,37.89,0.0,1237.3600000000001
2017-03-20,45.59,45.379999999999995,55.68,70.85000000000001,112.65,62.49999999999999,84.36999999999999,98.03999999999999,83.67,65.84,56.339999999999996,7.5,0.0,788.41
2017-03-21,51.18,78.62,89.42999999999999,150.22000000000003,179.3,200.67000000000002,75.39,101.58000000000001,56.89,152.59,107.35000000000001,90.55000000000001,0.0,1333.77
2017-03-22,40.93,84.85000000000001,132.69,133.60999999999999,187.21,115.87999999999998,111.97000000000001,71.44000000000001,38.9,77.48,88.58,23.4,0.0,1106.94
2017-03-23,85.67999999999998,75.3,81.82000000000002,76.97999999999999,139.61,132.57,135.73000000000002,107.88000000000002,68.45,69.2,127.94000000000001,72.93,0.0,1174.0900000000001
2017-03-24,53.08,31.339999999999996,43.14,79.46,140.25,207.28000000000003,83.6,83.32000000000001,59.37999999999999,161.36,125.67,90.52999999999999,26.9,1185.3100000000002
2017-03-25,43.0,111.19999999999999,104.85999999999999,152.38000000000002,204.8,146.0,162.65000000000003,91.59,93.58999999999997,106.66,37.17,93.16,35.05,1382.1100000000001
2017-03-26,50.09,112.34,164.29000000000002,166.49000000000004,137.35,111.57000000000001,175.84,99.88000000000002,108.89999999999999,31.229999999999997,91.99,54.29,0.0,1304.2600000000002
2017-03-27,22.7,81.68,73.68,130.95000000000002,117.91000000000003,70.79999999999998,136.95000000000002,139.33,69.4,67.86,87.32000000000001,78.69,0.0,1077.27
2017-03-28,76.46000000000001,62.099999999999994,133.42000000000002,87.57000000000001,63.18999999999999,114.45000000000002,94.65999999999998,150.09999999999997,85.96000000000001,71.08,100.3,59.690000000000005,0.0,1098.9800000000002
2017-03-29,65.44999999999999,107.39000000000001,108.46,173.11000000000004,109.91999999999999,78.53,78.42000000000002,110.95,96.31,36.69,90.45,130.73000000000002,0.0,1186.41
2017-03-30,50.778,60.519999999999996,98.95000000000002,98.71000000000001,113.25000000000001,157.34000000000003,116.33000000000001,110.51000000000002,90.32999999999998,64.36,158.82,100.99000000000001,0.0,1220.8880000000001
2017-03-31,56.14,107.1,102.83000000000001,162.07000000000002,208.71,151.73000000000002,130.16000000000003,99.9,61.81999999999999,110.16999999999999,131.84,123.40000000000002,30.0,1475.8700000000001
2017-04-01,91.18000000000002,121.14000000000001,183.17000000000002,215.15000000000003,127.97,164.44,253.57000000000002,178.04000000000002,117.57000000000002,71.42,110.16999999999999,77.86,17.93,1729.6100000000001
2017-04-02,62.1,182.64000000000001,201.08,235.63,208.59000000000006,193.69000000000003,135.92000000000004,167.39000000000001,101.01000000000002,63.79,106.3,93.55999999999999,0.0,1751.7
2017-04-03,62.35000000000001,98.72999999999998,117.86000000000001,118.33000000000001,120.75000000000001,166.16000000000005,73.13,100.05999999999999,54.3,92.27,67.43,113.32,0.0,1184.69
2017-04-04,105.79,110.93000000000002,136.87,116.67000000000002,138.07000000000002,160.35000000000002,51.4,88.04000000000002,54.400000000000006,80.05000000000001,84.64,34.9,0.0,1162.1100000000004
2017-04-05,41.5,121.72000000000003,100.97000000000001,98.66000000000001,152.53,272.31,50.63999999999999,69.52000000000001,92.7,51.19,72.39999999999999,42.79,0.0,1166.93
2017-04-06,64.05,92.27999999999999,55.58,93.61,76.06000000000002,103.57,177.35999999999999,28.490000000000002,63.88,81.61999999999999,41.08,15.5,0.0,893.08
2017-04-07,46.50000000000001,75.08,122.9,141.55999999999997,255.97000000000008,234.01000000000005,101.45,103.9,86.15,99.22,48.94,62.59,24.560000000000002,1402.8300000000002
2017-04-08,81.88999999999999,44.38999999999999,75.68,199.63000000000005,130.03000000000003,117.85000000000001,133.86999999999998,160.09000000000003,99.46,43.230000000000004,91.48,86.88,36.989999999999995,1301.47
2017-04-09,48.62,79.11000000000001,130.05,169.02,100.46000000000004,143.75,87.19,99.69000000000001,152.67,97.62,105.01000000000002,34.25,0.0,1247.44
2017-04-10,41.17,106.07000000000001,102.56,164.62,152.42999999999998,166.11000000000004,121.14999999999999,142.98999999999998,56.38,96.82000000000001,119.43999999999998,76.02000000000001,0.0,1345.7600000000002
2017-04-11,85.33999999999999,60.89999999999999,115.97000000000001,113.39999999999998,140.89000000000001,164.62,111.60000000000001,51.13999999999999,83.16000000000001,95.52000000000001,97.02000000000001,7.65,0.0,1127.21
2017-04-12,50.459999999999994,74.67,117.16000000000003,130.8,181.64000000000001,153.18000000000004,121.74000000000001,149.37,77.42,91.93000000000002,79.34,68.39,0.0,1296.1000000000001
2017-04-13,76.99000000000001,138.59,157.84,140.29000000000002,151.16000000000003,117.26,156.68000000000004,141.71,84.89000000000001,60.55,89.49,65.66,0.0,1381.1100000000001
2017-04-14,107.49000000000001,70.05,92.52000000000002,91.02,162.20000000000002,252.06000000000003,198.32,104.46999999999998,56.23,116.46,122.89999999999999,54.89,41.37,1469.9800000000002
2017-04-15,53.07,103.02000000000001,141.49,206.19000000000003,146.13,237.91000000000003,155.47000000000006,155.81000000000003,143.79999999999998,90.55000000000001,60.980000000000004,101.12000000000002,38.0,1633.5400000000002
2017-04-16,86.42,33.52,120.19999999999999,122.26999999999998,122.74000000000002,109.22,101.03,59.36,105.78,126.36,81.02,43.82,0.0,1111.74
2017-04-17,69.79,97.78999999999999,51.14,95.97,143.89000000000001,110.11000000000001,90.35,85.8,56.30999999999999,133.02,22.1,20.240000000000002,0.0,976.5099999999999
2017-04-18,53.989999999999995,112.18,144.14000000000001,111.3,155.51000000000002,132.59000000000003,93.64999999999999,126.96,65.03,131.42000000000002,163.14,30.05,0.0,1319.9599999999998
2017-04-19,36.54,133.54000000000002,129.02999999999997,130.20999999999998,211.06,200.01,104.42,89.75,78.79,78.73,91.1,39.15,0.0,1322.33
2017-04-20,110.82000000000002,44.86000000000001,83.35000000000001,80.19,96.54000000000002,186.88,75.7,79.51,93.25,111.86,92.8,40.88,0.0,1096.64
2017-04-21,82.88,147.44000000000003,138.43000000000004,163.75000000000006,207.05000000000004,185.76000000000002,159.40000000000003,190.36999999999998,81.67,98.98000000000002,179.86,105.96,8.49,1750.0400000000002
2017-04-22,50.93999999999999,83.22000000000001,137.06000000000006,87.47,93.5,170.63000000000005,193.06000000000003,142.54,77.5,84.42,51.74,94.86000000000001,84.58,1351.52
2017-04-23,94.49000000000001,90.72999999999999,167.13000000000002,200.57999999999998,159.49,130.67000000000002,129.37,159.0,35.83,126.40000000000003,96.72,39.57,0.0,1429.98
2017-04-24,37.49,105.82,39.67999999999999,47.48,78.7,183.48999999999998,70.64999999999999,72.21,89.43999999999998,89.41000000000001,34.68000000000001,89.14999999999999,0.0,938.1999999999999
2017-04-25,62.059999999999995,124.36000000000001,91.63000000000002,86.00999999999999,148.41,165.19,122.43,99.27000000000002,44.1,33.05,121.35000000000002,51.879999999999995,0.0,1149.7400000000002
2017-04-26,71.38999999999999,22.7,71.95,90.93,140.73000000000005,127.21000000000001,92.87,54.040000000000006,58.18,60.4,129.02,40.68,0.0,960.0999999999999
2017-04-27,102.52,176.27,116.26,177.3100000000001,145.62,130.79999999999998,133.65,91.73,112.78000000000002,138.39000000000001,111.00999999999999,73.7,0.0,1510.0400000000002
2017-04-28,116.67000000000002,127.99,131.01,150.45000000000002,160.32000000000002,238.83000000000004,127.61000000000001,125.97000000000001,60.489999999999995,67.44,206.79000000000002,106.24000000000001,65.36,1685.1700000000003
2017-04-29,122.10000000000001,162.59000000000003,169.75000000000003,217.77000000000004,245.32,156.84,188.32000000000002,107.08000000000001,116.64,103.64,66.84,56.13,11.75,1724.7700000000002
2017-04-30,71.17999999999999,130.94,217.01000000000002,212.13000000000002,110.02,200.89999999999998,135.70999999999998,139.9,122.16,162.95000000000002,96.56,70.54,0.0,1670.0
2017-05-01,67.25,182.66000000000003,147.50000000000003,103.62,217.22000000000006,247.17000000000002,105.15,133.24,60.019999999999996,65.5,115.35000000000001,36.55,0.0,1481.23
2017-05-02,86.33999999999999,207.54000000000002,122.09000000000002,54.1,358.53999999999996,216.76000000000002,185.54,168.19,77.64,91.79,53.57,37.75,0.0,1659.85
2017-05-03,89.85,106.67,144.04,171.28,189.15000000000003,237.91000000000008,108.6,91.03,76.32,94.6,91.60000000000001,65.66,0.0,1466.7099999999998
2017-05-04,59.910000000000004,16.18,147.16000000000005,99.15,114.21000000000001,124.49000000000001,115.06,52.160000000000004,88.59,66.33,45.79,4.0,0.0,933.0300000000002
2017-05-05,87.77,60.949999999999996,99.39000000000001,153.54,278.49,214.27,180.91000000000003,94.14000000000001,81.51,62.669999999999995,70.59,39.75,11.25,1435.23
2017-05-06,101.75000000000001,139.85,121.16000000000003,82.41000000000001,154.63000000000002,226.88000000000002,89.36,53.05,106.46,108.91999999999999,142.85999999999999,72.57,43.49,1443.39
2017-05-07,49.26,84.79000000000002,168.47999999999996,179.19,196.21000000000004,188.46,103.30000000000001,121.46999999999998,138.61,125.3,110.57000000000001,42.4,0.0,1508.04
2017-05-08,23.35,85.52000000000001,107.53000000000002,122.04,164.33,232.73000000000002,109.86999999999999,129.28000000000003,50.809999999999995,78.49000000000001,46.53,42.94,0.0,1193.42
2017-05-09,65.63,122.32,118.58000000000001,110.20000000000002,142.16000000000003,209.27999999999997,117.14000000000003,77.20000000000002,36.05,66.48,85.24999999999999,97.64,0.0,1247.93
2017-05-10,40.449999999999996,116.08000000000001,147.16,125.52000000000002,140.28000000000003,118.29,112.52999999999999,121.56,50.23,90.74000000000001,75.25,71.21,0.0,1209.3000000000002
2017-05-11,78.52,55.19,105.41000000000001,115.02000000000001,132.34,178.02000000000007,99.71000000000001,123.70000000000003,71.9,30.2,119.01000000000002,14.98,0.0,1124.0000000000002
2017-05-12,87.04999999999998,107.92,102.55000000000003,113.31999999999998,130.15000000000003,164.03000000000003,94.50999999999999,81.97,100.52,110.51,104.46000000000002,65.39,39.65,1302.0300000000002
2017-05-13,83.49000000000001,110.32000000000002,102.49000000000001,157.56,277.85,107.6,154.65,126.08,92.58,71.91,84.38,59.15,49.949999999999996,1478.01
2017-05-14,100.36000000000001,65.23000000000002,106.42999999999999,144.60999999999999,168.95999999999998,174.55,159.82,180.74000000000004,69.64,181.82,89.98,41.98,0.0,1484.1200000000001
2017-05-15,59.839999999999996,77.38000000000002,63.8,123.99000000000001,184.39,183.39000000000004,91.85000000000001,65.93,66.72999999999999,44.49,66.36,46.3,0.0,1074.45
2017-05-16,54.230000000000004,86.42999999999999,61.92999999999999,110.73,132.45000000000002,193.11,69.2,88.78,66.11999999999999,65.35,108.26,50.04,0.0,1086.63
2017-05-17,46.45,79.27,123.67000000000002,178.97000000000003,131.79000000000002,200.39000000000004,99.16000000000001,81.96000000000001,100.05999999999999,38.199999999999996,96.43,72.97,0.0,1249.3200000000002
2017-05-18,70.28,115.57000000000001,88.65,73.08,213.25000000000003,193.73000000000002,112.57,113.10000000000002,47.35,65.79,97.23,24.950000000000003,0.0,1215.5500000000002
2017-05-19,63.2,147.63000000000002,237.05,173.18000000000004,165.74,145.64,112.61000000000003,136.28,128.78,117.50000000000001,93.62,108.14000000000001,23.4,1652.7700000000002
2017-05-20,60.24,115.53000000000002,199.39999999999998,248.14000000000001,215.30000000000007,232.95000000000002,168.1,123.85000000000001,116.35999999999999,139.25,50.62,50.89,44.33,1764.9599999999998
2017-05-21,72.42,104.30000000000001,195.52,119.44999999999999,103.11000000000001,172.58,79.25999999999999,137.52,107.44999999999999,93.75999999999999,60.17999999999999,53.40888888888889,0.0,1298.958888888889
2017-05-22,33.75,96.00999999999999,149.29,119.50000000000003,142.53000000000003,153.24,31.299999999999997,53.43,73.67,90.78,87.36999999999999,38.669999999999995,0.0,1069.54
2017-05-23,71.52,130.96,140.43,139.24000000000004,110.44000000000003,148.88000000000005,95.87999999999998,94.02,68.78,70.4,97.98000000000002,51.08,0.0,1219.6100000000001
2017-05-24,70.19999999999999,103.74000000000001,91.54,98.78000000000003,164.56,192.20000000000005,71.5,144.22000000000003,46.989999999999995,89.65999999999998,102.76,46.410000000000004,0.0,1222.5600000000002
2017-05-25,93.02,92.64000000000001,71.13,75.16999999999999,140.80000000000007,246.22,93.69999999999999,129.86,63.89,106.39000000000003,193.81,113.00000000000001,0.0,1419.63
2017-05-26,68.29,64.59,133.79,100.90999999999998,167.0,263.61000000000007,70.24,46.089999999999996,69.5,59.029999999999994,88.99000000000001,29.05,16.009999999999998,1177.1
2017-05-27,68.89,75.05,83.04,152.97000000000003,157.32000000000002,178.1,173.46000000000004,74.88,118.34,122.95000000000003,84.25,52.08,14.889999999999999,1356.22
2017-05-28,11.55,64.6,73.55000000000001,161.44000000000003,141.52,58.029999999999994,50.3,131.92999999999998,75.55000000000001,113.30000000000001,93.35999999999999,66.49,0.0,1041.62
2017-05-29,32.199999999999996,67.42,90.42999999999999,125.07000000000001,145.01999999999998,179.44,114.78,108.66000000000003,87.33000000000001,75.91,133.93000000000004,66.14,0.0,1226.3300000000002
2017-05-30,26.85,67.0,122.21,84.74,103.27999999999999,59.36,112.22999999999999,91.83,143.05,62.949999999999996,64.16,54.42,0.0,992.0799999999999
2017-05-31,27.339999999999996,32.83,47.1,184.98000000000002,114.99000000000002,71.99,102.92,76.96000000000001,29.459999999999997,69.78999999999999,74.13000000000001,56.62,0.0,889.11
2017-06-01,20.439999999999998,111.64,155.76000000000002,89.45,80.72,76.12,94.25999999999999,64.38,100.17,93.53000000000002,124.85999999999999,70.72999999999999,0.0,1082.06
2017-06-02,64.72999999999999,91.32999999999998,74.58,71.24000000000001,63.339999999999996,164.79000000000002,59.62,55.65,89.25999999999999,75.36999999999999,45.839999999999996,109.39000000000001,88.08000000000001,1053.22
2017-06-03,43.63,80.01,92.1,128.16000000000003,216.3,134.93,94.07,41.62,107.05000000000001,120.72,63.120000000000005,80.63000000000001,27.98,1230.3200000000002
